NodeNum,Inst,SEQ,Method,FlexLex,CP,Obj,Time,sel
30,30-PatPS_774_45_7_2_2_2_1,774,TI,L,62.180004,89.77,2099.031,8_30
30,30-PatPS_775_45_7_4_3_2_3,775,TI,H,41.300003,66.1,58.221,24_15_17_18
30,30-PatPS_776_45_8_2_2_2_1,776,TI,L,55.89,81.48,169.08,5_14
30,30-PatPS_777_45_8_4_3_2_3,777,TI,H,39.149998,50.91,19.192,5_9_14_15
30,30-PatPS_778_45_9_2_2_2_1,778,TI,L,42.860004,69.79,1014.824,8_24
30,30-PatPS_779_45_9_4_3_2_3,779,TI,H,21.529999,35.6,60.01,8_21_20_25
30,30-PatPS_780_46_1_2_2_2_1,780,TI,L,52.82,55.77,41.995,15_14
30,30-PatPS_781_46_1_4_3_2_3,781,TI,H,28.829998,35.33,11.134,6_19_8_24
30,30-PatPS_782_46_10_2_2_2_1,782,TI,L,39.36,43.9,12.742,1_0
30,30-PatPS_783_46_10_4_3_2_3,783,TI,H,27.06,33.09,19.269,1_0_29_27
30,30-PatPS_784_46_2_2_2_2_1,784,TI,L,52.579998,53.78,14.259,15_13
30,30-PatPS_785_46_2_4_3_2_3,785,TI,H,32.27,37.55,16.572,24_21_0_26
30,30-PatPS_786_46_3_2_2_2_1,786,TI,L,49.300003,56.87,504.984,24_15
30,30-PatPS_787_46_3_4_3_2_3,787,TI,H,24.53,32.42,19.714,24_26_20_0
30,30-PatPS_788_46_4_2_2_2_1,788,TI,L,47.58,59.24,165.41,25_20
30,30-PatPS_789_46_4_4_3_2_3,789,TI,H,38.81,43.63,10.15,7_30_20_26
30,30-PatPS_790_46_5_2_2_2_1,790,TI,L,52.3,54.32,8.605,1_27
30,30-PatPS_791_46_5_4_3_2_3,791,TI,H,33.56,34.34,5.306,8_22_19_0
30,30-PatPS_792_46_6_2_2_2_1,792,TI,L,34.48,46.1,188.242,19_12
30,30-PatPS_793_46_6_4_3_2_3,793,TI,H,22.68,25.84,7.377,2_0_20_28
30,30-PatPS_794_46_7_2_2_2_1,794,TI,L,48.050003,51.74,70.925,28_18
30,30-PatPS_795_46_7_4_3_2_3,795,TI,H,21.17,27.9,11.229,28_30_18_0
30,30-PatPS_796_46_8_2_2_2_1,796,TI,L,57.760002,58.96,5.95,5_17
30,30-PatPS_797_46_8_4_3_2_3,797,TI,H,21.45,36.56,20.945,15_29_23_24
30,30-PatPS_798_46_9_2_2_2_1,798,TI,L,35.45,43.78,28.734,18_16
30,30-PatPS_799_46_9_4_3_2_3,799,TI,H,27.63,32.62,5.462,30_28_25_22
30,30-PatPS_800_47_1_2_2_2_1,800,TI,L,62.560005,62.56,3.541,11_25
30,30-PatPS_801_47_1_4_3_2_3,801,TI,H,34.54,35.11,2.763,14_23_13_0
30,30-PatPS_802_47_10_2_2_2_1,802,TI,L,44.690002,50.61,47.739,11_28
30,30-PatPS_803_47_10_4_3_2_3,803,TI,H,21.150002,28.25,5.386,16_22_23_13
30,30-PatPS_804_47_2_2_2_2_1,804,TI,L,53.35,53.35,3.422,1_30
30,30-PatPS_805_47_2_4_3_2_3,805,TI,H,28.76,37.8,7.317,12_16_17_29
30,30-PatPS_806_47_3_2_2_2_1,806,TI,L,45.379997,49.59,15.907,2_15
30,30-PatPS_807_47_3_4_3_2_3,807,TI,H,29.82,34.06,6.567,9_29_27_0
30,30-PatPS_808_47_4_2_2_2_1,808,TI,L,48.12,48.12,2.712,23_29
30,30-PatPS_809_47_4_4_3_2_3,809,TI,H,16.52,25.11,8.719,23_29_15_28
30,30-PatPS_810_47_5_2_2_2_1,810,TI,L,47.88,47.88,3.266,5_9
30,30-PatPS_811_47_5_4_3_2_3,811,TI,H,26.7,26.7,2.187,2_0_9_0
30,30-PatPS_812_47_6_2_2_2_1,812,TI,L,50.19,53.17,22.244,28_19
30,30-PatPS_813_47_6_4_3_2_3,813,TI,H,16.980001,27.9,18.79,28_18_20_24
30,30-PatPS_814_47_7_2_2_2_1,814,TI,L,58.159996,58.51,3.787,9_18
30,30-PatPS_815_47_7_4_3_2_3,815,TI,H,30.64,30.64,3.793,9_18_15_0
30,30-PatPS_816_47_8_2_2_2_1,816,TI,L,44.08,44.08,3.255,11_10
30,30-PatPS_817_47_8_4_3_2_3,817,TI,H,26.13,27.06,3.902,29_10_24_27
30,30-PatPS_818_47_9_2_2_2_1,818,TI,L,59.64,59.86,3.575,2_30
30,30-PatPS_819_47_9_4_3_2_3,819,TI,H,33.24,40.24,7.306,4_0_27_26
30,30-PatPS_820_48_1_2_2_2_1,820,TI,L,46.8,46.8,2.628,6_14
30,30-PatPS_821_48_1_4_3_2_3,821,TI,H,22.41,32.65,11.726,6_27_22_0
30,30-PatPS_822_48_10_2_2_2_1,822,TI,L,45.4,45.4,3.286,2_24
30,30-PatPS_823_48_10_4_3_2_3,823,TI,H,36.379997,37.55,4.931,2_17_19_23
30,30-PatPS_824_48_2_2_2_2_1,824,TI,L,49.21,49.77,2.354,5_24
30,30-PatPS_825_48_2_4_3_2_3,825,TI,H,22.4,29.26,5.728,2_30_5_24
30,30-PatPS_826_48_3_2_2_2_1,826,TI,L,50.51,50.51,3.429,5_10
30,30-PatPS_827_48_3_4_3_2_3,827,TI,H,21.99,24.76,4.973,12_10_18_19
30,30-PatPS_828_48_4_2_2_2_1,828,TI,L,46.699997,47.43,5.102,15_7
30,30-PatPS_829_48_4_4_3_2_3,829,TI,H,27.099998,35.09,5.827,3_30_28_26
30,30-PatPS_830_48_5_2_2_2_1,830,TI,L,46.939995,50.71,4.759,11_29
30,30-PatPS_831_48_5_4_3_2_3,831,TI,H,34.489998,36.45,8.201,18_7_12_25
30,30-PatPS_832_48_6_2_2_2_1,832,TI,L,45.230003,45.23,3.703,2_29
30,30-PatPS_833_48_6_4_3_2_3,833,TI,H,22.92,24.23,3.473,14_29_15_27
30,30-PatPS_834_48_7_2_2_2_1,834,TI,L,51.809998,51.81,3.775,24_12
30,30-PatPS_835_48_7_4_3_2_3,835,TI,H,31.140001,33.03,3.521,17_10_25_22
30,30-PatPS_836_48_8_2_2_2_1,836,TI,L,40.96,40.96,3.291,9_17
30,30-PatPS_837_48_8_4_3_2_3,837,TI,H,24.44,30.82,4.395,12_14_15_22
30,30-PatPS_838_48_9_2_2_2_1,838,TI,L,47.839996,50.68,3.84,3_19
30,30-PatPS_839_48_9_4_3_2_3,839,TI,H,27.489998,30.09,6.916,3_22_0_21
30,30-PatPS_840_4_1_2_2_2_1,840,TI,L,43.010002,43.01,2.663,23_25
30,30-PatPS_841_4_1_4_3_2_3,841,TI,H,18.789999,23.98,3.557,28_23_18_0
30,30-PatPS_842_4_10_2_2_2_1,842,TI,L,47.2,47.2,1.986,13_4
30,30-PatPS_843_4_10_4_3_2_3,843,TI,H,26.439999,26.9,2.926,7_0_29_8
30,30-PatPS_844_4_2_2_2_2_1,844,TI,L,44.35,46.64,3.806,15_26
30,30-PatPS_845_4_2_4_3_2_3,845,TI,H,16.26,21.71,3.298,11_27_17_0
30,30-PatPS_846_4_3_2_2_2_1,846,TI,L,28.04,34.01,4.919,4_13
30,30-PatPS_847_4_3_4_3_2_3,847,TI,H,19.12,22.02,3.968,26_0_22_13
30,30-PatPS_848_4_4_2_2_2_1,848,TI,L,46.72,46.72,2.925,9_15
30,30-PatPS_849_4_4_4_3_2_3,849,TI,H,20.210001,21.52,2.132,22_7_14_18
30,30-PatPS_850_4_5_2_2_2_1,850,TI,L,57.510002,57.51,1.495,8_13
30,30-PatPS_851_4_5_4_3_2_3,851,TI,H,42.91,42.91,2.222,6_13_23_0
30,30-PatPS_852_4_6_2_2_2_1,852,TI,L,45.820004,45.82,1.901,5_22
30,30-PatPS_853_4_6_4_3_2_3,853,TI,H,31.240002,31.78,2.234,5_22_28_0
30,30-PatPS_854_4_7_2_2_2_1,854,TI,L,55.760002,55.76,2.64,19_25
30,30-PatPS_855_4_7_4_3_2_3,855,TI,H,27.43,27.43,1.751,19_9_25_22
30,30-PatPS_856_4_8_2_2_2_1,856,TI,L,49.140003,49.14,2.279,12_21
30,30-PatPS_857_4_8_4_3_2_3,857,TI,H,28.949999,32.22,2.191,11_12_21_23
30,30-PatPS_858_4_9_2_2_2_1,858,TI,L,36.79,36.79,2.712,15_7
30,30-PatPS_859_4_9_4_3_2_3,859,TI,H,22.28,22.28,2.471,15_13_6_24
30,30-PatPS_860_5_1_2_2_2_1,860,TI,L,33.64,40.63,22.277,14_21
30,30-PatPS_861_5_1_4_3_2_3,861,TI,H,25.310001,27.03,3.249,14_22_20_0
30,30-PatPS_862_5_10_2_2_2_1,862,TI,L,42.329998,57.58,213.728,16_19
30,30-PatPS_863_5_10_4_3_2_3,863,TI,H,24.32,35.8,30.204,16_19_0_26
30,30-PatPS_864_5_2_2_2_2_1,864,TI,L,51.73,68.53,56.534,12_29
30,30-PatPS_865_5_2_4_3_2_3,865,TI,H,27.48,38.86,3.878,18_0_29_0
30,30-PatPS_866_5_3_2_2_2_1,866,TI,L,54.469997,73.07,105.021,5_18
30,30-PatPS_867_5_3_4_3_2_3,867,TI,H,29.220001,43.38,19.167,16_5_10_19
30,30-PatPS_868_5_4_2_2_2_1,868,TI,L,39.46,51.41,92.037,21_18
30,30-PatPS_869_5_4_4_3_2_3,869,TI,H,27.439999,32.48,26.257,21_20_25_27
30,30-PatPS_870_5_5_2_2_2_1,870,TI,L,46.47,64.3,63.959,16_13
30,30-PatPS_871_5_5_4_3_2_3,871,TI,H,23.400002,35.16,11.836,21_15_13_29
30,30-PatPS_872_5_6_2_2_2_1,872,TI,L,45.609997,63.31,54.979,5_28
30,30-PatPS_873_5_6_4_3_2_3,873,TI,H,27.15,37.71,31.231,6_5_14_28
30,30-PatPS_874_5_7_2_2_2_1,874,TI,L,44.879997,61.58,129.888,4_21
30,30-PatPS_875_5_7_4_3_2_3,875,TI,H,22.95,35.01,18.47,20_21_0_24
30,30-PatPS_876_5_8_2_2_2_1,876,TI,L,44.12,58.43,99.386,4_11
30,30-PatPS_877_5_8_4_3_2_3,877,TI,H,41.129997,41.13,2.649,15_0_26_0
30,30-PatPS_878_5_9_2_2_2_1,878,TI,L,30.099998,38.51,66.827,4_20
30,30-PatPS_879_5_9_4_3_2_3,879,TI,H,22.82,22.82,3.309,4_0_17_20
30,30-PatPS_880_6_1_2_2_2_1,880,TI,L,50.510002,54.83,35.647,9_16
30,30-PatPS_881_6_1_4_3_2_3,881,TI,H,30.879997,39.31,45.736,10_9_13_23
30,30-PatPS_882_6_10_2_2_2_1,882,TI,L,49.100006,51.15,19.726,8_27
30,30-PatPS_883_6_10_4_3_2_3,883,TI,H,27.86,32.46,25.036,17_14_9_15
30,30-PatPS_884_6_2_2_2_2_1,884,TI,L,40.02,41.13,14.62,23_27
30,30-PatPS_885_6_2_4_3_2_3,885,TI,H,21.37,28.43,9.94,14_0_27_20
30,30-PatPS_886_6_3_2_2_2_1,886,TI,L,39.879997,46.92,18.171,27_0
30,30-PatPS_887_6_3_4_3_2_3,887,TI,H,32.38,32.92,4.7,2_23_24_29
30,30-PatPS_888_6_4_2_2_2_1,888,TI,L,36.73,38.45,9.1,11_21
30,30-PatPS_889_6_4_4_3_2_3,889,TI,H,24.59,25.34,3.683,20_21_23_25
30,30-PatPS_890_6_5_2_2_2_1,890,TI,L,48.189995,53.57,30.458,19_24
30,30-PatPS_891_6_5_4_3_2_3,891,TI,H,24.61,30.04,10,19_5_28_13
30,30-PatPS_892_6_6_2_2_2_1,892,TI,L,36.520004,36.52,2.529,13_24
30,30-PatPS_893_6_6_4_3_2_3,893,TI,H,15.13,18.72,3.802,4_27_23_22
30,30-PatPS_894_6_7_2_2_2_1,894,TI,L,35.41,38.21,11.109,14_4
30,30-PatPS_895_6_7_4_3_2_3,895,TI,H,19.91,24.03,5.891,16_26_21_24
30,30-PatPS_896_6_8_2_2_2_1,896,TI,L,31.630001,32.94,13.601,25_12
30,30-PatPS_897_6_8_4_3_2_3,897,TI,H,24.34,24.34,3.054,19_25_12_0
30,30-PatPS_898_6_9_2_2_2_1,898,TI,L,32.1,38.18,18.872,8_12
30,30-PatPS_899_6_9_4_3_2_3,899,TI,H,23.130001,28.78,6.671,15_19_23_30
30,30-PatPS_900_7_1_2_2_2_1,900,TI,L,41.5,41.5,2.107,22_13
30,30-PatPS_901_7_1_4_3_2_3,901,TI,H,24.45,24.45,2.402,17_13_21_0
30,30-PatPS_902_7_10_2_2_2_1,902,TI,L,39,47.24,7.749,1_24
30,30-PatPS_903_7_10_4_3_2_3,903,TI,H,35.309998,35.31,2.005,1_18_0_30
30,30-PatPS_904_7_2_2_2_2_1,904,TI,L,32.68,36.01,4.097,6_10
30,30-PatPS_905_7_2_4_3_2_3,905,TI,H,14.18,15.81,7.935,3_29_23_12
30,30-PatPS_906_7_3_2_2_2_1,906,TI,L,37.72,41.27,7.149,1_6
30,30-PatPS_907_7_3_4_3_2_3,907,TI,H,17.03,20.84,6.7,14_30_6_20
30,30-PatPS_908_7_4_2_2_2_1,908,TI,L,34.62,38.05,4.136,16_23
30,30-PatPS_909_7_4_4_3_2_3,909,TI,H,21.54,25.05,3.344,7_13_30_0
30,30-PatPS_910_7_5_2_2_2_1,910,TI,L,34.62,34.62,6.05,5_8
30,30-PatPS_911_7_5_4_3_2_3,911,TI,H,22.55,22.55,3.251,22_8_9_21
30,30-PatPS_912_7_6_2_2_2_1,912,TI,L,31.35,31.35,2.97,2_15
30,30-PatPS_913_7_6_4_3_2_3,913,TI,H,20.720001,20.72,2.433,10_15_0_11
30,30-PatPS_914_7_7_2_2_2_1,914,TI,L,50.139996,50.14,2.304,19_15
30,30-PatPS_915_7_7_4_3_2_3,915,TI,H,21.17,21.17,2.281,19_27_0_21
30,30-PatPS_916_7_8_2_2_2_1,916,TI,L,42.449997,42.45,2.825,28_18
30,30-PatPS_917_7_8_4_3_2_3,917,TI,H,31.02,31.02,3.28,28_12_18_0
30,30-PatPS_918_7_9_2_2_2_1,918,TI,L,45.34,57.53,15.151,15_10
30,30-PatPS_919_7_9_4_3_2_3,919,TI,H,30.42,30.42,2.327,15_10_11_23
30,30-PatPS_920_8_1_2_2_2_1,920,TI,L,36.88,37.26,2.416,5_26
30,30-PatPS_921_8_1_4_3_2_3,921,TI,H,23.04,24,3.258,14_24_16_28
30,30-PatPS_922_8_10_2_2_2_1,922,TI,L,50.76,50.93,3.339,14_25
30,30-PatPS_923_8_10_4_3_2_3,923,TI,H,26.740002,27.7,5.689,11_4_23_28
30,30-PatPS_924_8_2_2_2_2_1,924,TI,L,38.61,39.61,2.778,15_21
30,30-PatPS_925_8_2_4_3_2_3,925,TI,H,24.11,28.35,9.636,2_17_21_13
30,30-PatPS_926_8_3_2_2_2_1,926,TI,L,48.99,48.99,2.331,6_24
30,30-PatPS_927_8_3_4_3_2_3,927,TI,H,26.279999,26.28,2.982,6_4_9_30
30,30-PatPS_928_8_4_2_2_2_1,928,TI,L,43.440002,43.44,2.624,10_18
30,30-PatPS_929_8_4_4_3_2_3,929,TI,H,17.900002,18.39,3.088,15_18_5_0
30,30-PatPS_930_8_5_2_2_2_1,930,TI,L,58.58,58.58,3.375,18_13
30,30-PatPS_931_8_5_4_3_2_3,931,TI,H,21.359999,26.04,3.881,20_15_9_16
30,30-PatPS_932_8_6_2_2_2_1,932,TI,L,38.41,41.64,5.08,30_27
30,30-PatPS_933_8_6_4_3_2_3,933,TI,H,21.15,22.01,2.825,30_27_0_0
30,30-PatPS_934_8_7_2_2_2_1,934,TI,L,24.839998,27.59,3.537,20_25
30,30-PatPS_935_8_7_4_3_2_3,935,TI,H,17.07,19.65,3.161,26_28_27_0
30,30-PatPS_936_8_8_2_2_2_1,936,TI,L,45.850002,45.85,3.191,12_30
30,30-PatPS_937_8_8_4_3_2_3,937,TI,H,24.13,26.75,9.26,2_14_0_24
30,30-PatPS_938_8_9_2_2_2_1,938,TI,L,28.96,29.25,2.921,5_20
30,30-PatPS_939_8_9_4_3_2_3,939,TI,H,19.92,20.61,2.916,5_27_7_18
30,30-PatPS_940_9_1_2_2_2_1,940,TI,L,52.379997,73.59,145.613,15_14
30,30-PatPS_941_9_1_4_3_2_3,941,TI,H,22.24,38.53,32.054,27_24_23_29
30,30-PatPS_942_9_10_2_2_2_1,942,TI,L,53.669994,75.09,3669.417,6_11
30,30-PatPS_943_9_10_4_3_2_3,943,TI,H,27.57,49.77,59.367,6_0_27_17
30,30-PatPS_944_9_2_2_2_2_1,944,TI,L,35.88,76.94,4803.287,4_19
30,30-PatPS_945_9_2_4_3_2_3,945,TI,H,25.32,39.82,18.085,17_21_26_19
30,30-PatPS_946_9_3_2_2_2_1,946,TI,L,37.899998,66.4,10212.577,11_6
30,30-PatPS_947_9_3_4_3_2_3,947,TI,H,33.149998,43.84,42.096,13_16_28_21
30,30-PatPS_948_9_4_2_2_2_1,948,TI,L,45.689995,63.25,467.741,4_20
30,30-PatPS_949_9_4_4_3_2_3,949,TI,H,31.880001,36.5,17.445,5_14_10_0
30,30-PatPS_950_9_5_2_2_2_1,950,TI,L,38.67,68.59,508.252,29_19
30,30-PatPS_951_9_5_4_3_2_3,951,TI,H,15.37,31.7,33.861,2_10_7_0
30,30-PatPS_952_9_6_2_2_2_1,952,TI,L,41.08,55.49,458.113,4_27
30,30-PatPS_953_9_6_4_3_2_3,953,TI,H,23.800001,34.43,18.144,20_30_8_25
30,30-PatPS_954_9_7_2_2_2_1,954,TI,L,35.8,53.71,8993.005,4_25
30,30-PatPS_955_9_7_4_3_2_3,955,TI,H,28.619999,37.43,41.471,26_0_20_25
30,30-PatPS_956_9_8_2_2_2_1,956,TI,L,51.85,84.09,2219.131,6_30
30,30-PatPS_957_9_8_4_3_2_3,957,TI,H,28.12,50.27,111.203,1_24_0_30
30,30-PatPS_958_9_9_2_2_2_1,958,TI,L,31.05,53.46,677.366,10_29
30,30-PatPS_959_9_9_4_3_2_3,959,TI,H,20.83,40.23,102.297,10_29_23_22
